11.200000000000001, 15.4
15.4, 14.4
21.0, 13.4
29.0, 12.0
35.0, 10.600000000000001
40.6, 9.8
45.400000000000006, 9.200000000000001
50.6, 9.200000000000001
55.800000000000004, 8.8
62.2, 8.200000000000001
70.0, 7.800000000000001
78.80000000000001, 8.200000000000001
84.60000000000001, 9.0
94.0, 13.0
101.2, 17.6
107.0, 23.200000000000003
111.60000000000001, 28.200000000000003
115.4, 36.0
119.4, 45.2
121.0, 55.6
120.2, 72.4
113.80000000000001, 83.2
108.60000000000001, 91.2
103.60000000000001, 98.80000000000001
99.0, 103.60000000000001
95.4, 108.0
91.0, 113.4
87.2, 118.2
80.80000000000001, 123.0
74.0, 127.4
66.8, 130.8
60.2, 131.8
53.800000000000004, 132.4
47.400000000000006, 133.0
39.400000000000006, 131.6
33.800000000000004, 129.8
23.400000000000002, 123.4
16.2, 118.60000000000001
9.4, 113.2
5.4, 107.0
7.800000000000001, 104.60000000000001
11.200000000000001, 98.0
12.4, 85.80000000000001
10.8, 69.0
10.200000000000001, 56.800000000000004
9.600000000000001, 44.2
7.6000000000000005, 29.200000000000003
7.4, 22.400000000000002
9.4, 18.2
11.4, 15.200000000000001
