2.8461538461538463, 5.0
5.307692307692308, 4.846153846153847
10.615384615384617, 4.615384615384616
15.692307692307693, 4.769230769230769
20.461538461538463, 4.846153846153847
24.230769230769234, 4.846153846153847
27.461538461538463, 4.846153846153847
31.153846153846157, 4.384615384615385
34.769230769230774, 3.7692307692307696
38.92307692307693, 3.6923076923076925
43.15384615384615, 3.5384615384615388
45.92307692307693, 3.230769230769231
49.0, 3.0
51.38461538461539, 3.0
53.38461538461539, 3.8461538461538463
55.23076923076923, 4.923076923076923
57.307692307692314, 6.615384615384616
59.61538461538462, 8.923076923076923
62.38461538461539, 11.307692307692308
64.76923076923077, 13.461538461538462
66.6923076923077, 17.153846153846153
69.6923076923077, 20.384615384615387
70.6923076923077, 23.692307692307693
71.76923076923077, 27.30769230769231
73.38461538461539, 31.461538461538463
73.92307692307693, 34.84615384615385
74.92307692307693, 37.92307692307693
74.15384615384616, 40.69230769230769
72.76923076923077, 44.07692307692308
70.76923076923077, 46.07692307692308
69.07692307692308, 48.92307692307693
66.53846153846155, 51.84615384615385
64.3076923076923, 56.38461538461539
61.769230769230774, 61.307692307692314
60.0, 64.0
57.07692307692308, 67.84615384615385
54.69230769230769, 70.92307692307693
51.307692307692314, 73.6923076923077
47.84615384615385, 74.61538461538461
44.0, 76.07692307692308
39.0, 77.38461538461539
33.30769230769231, 77.23076923076924
27.53846153846154, 77.0
23.30769230769231, 76.15384615384616
19.76923076923077, 74.0
15.153846153846155, 70.92307692307693
11.615384615384617, 68.0
9.0, 65.0
6.923076923076923, 62.15384615384616
6.0, 60.769230769230774
6.153846153846154, 59.69230769230769
6.461538461538462, 58.307692307692314
7.538461538461539, 55.307692307692314
8.153846153846155, 51.69230769230769
8.384615384615385, 46.53846153846154
8.076923076923077, 36.92307692307693
6.76923076923077, 24.53846153846154
4.846153846153847, 15.230769230769232
3.4615384615384617, 9.615384615384617
3.8, 7.307692307692308
6.230769230769231, 4.230769230769231
8.230769230769232, 3.5384615384615388
12.076923076923078, 3.6153846153846154
